id,outcome,category,sub_type,input,expected_intent,expected_tool,actual_intent,actual_tool,notes
swhm_022,failed,save_workhour,save_workhour_multi_days,明天和后天各报6小时,clarify,,tool_execution,,未来两天填报
swhm_023,failed,save_workhour,save_workhour_multi_days,补报上周二和周三的工时，各7小时,clarify,,tool_execution,,上周两天补报
swhm_024,failed,save_workhour,save_workhour_multi_days,今天昨天前天各填4小时,clarify,,tool_execution,,三天各4小时
swhm_025,failed,save_workhour,save_workhour_multi_days,填报本周三四五的工时，各8小时,clarify,,tool_execution,,三天连续填报
swhm_026,failed,save_workhour,save_workhour_multi_days,昨天填8小时，上周也每天填8小时,clarify,,general_chat,,昨天加整周需澄清
swhm_027,failed,save_workhour,save_workhour_multi_days,今天和明天各填报7小时,clarify,,tool_execution,,两天各7小时
swhm_028,failed,save_workhour,save_workhour_multi_days,周一到周四每天报6小时,clarify,,general_chat,,四天连续填报
swhm_029,failed,save_workhour,save_workhour_multi_days,上周和今天各填8小时,clarify,,tool_execution,,上周和今天表述不清需澄清
swhm_030,failed,save_workhour,save_workhour_multi_days,把本周每天的工时都报一下，8小时,clarify,,tool_execution,,整周批量填报
swhm_031,failed,save_workhour,save_workhour_multi_days,周二和周四各填8小时,clarify,,tool_execution,,间隔两天填报
swhm_032,failed,save_workhour,save_workhour_multi_days,昨天今天各报5小时,clarify,,tool_execution,,两天各5小时
swhm_033,failed,save_workhour,save_workhour_multi_days,下周一周到周五每天8小时提前报一下,clarify,,tool_execution,,下周整周提前填报需澄清
swhm_034,failed,save_workhour,save_workhour_multi_days,今天到后天各填6小时,clarify,,tool_execution,,今天到后天共三天
swhm_035,failed,save_workhour,save_workhour_multi_days,补报上周四周五的工时，各7小时,clarify,,tool_execution,,上周两天补报
swhm_036,failed,save_workhour,save_workhour_multi_days,本周和上周每天都填8小时,clarify,,general_chat,,两周批量填报需澄清
swhm_037,failed,save_workhour,save_workhour_multi_days,AI平台今天昨天各8小时,clarify,,tool_execution,,两天带项目填报
swhm_038,failed,save_workhour,save_workhour_multi_days,周三到周五每天填报8小时,clarify,,tool_execution,,三天连续填报
swhm_039,failed,save_workhour,save_workhour_multi_days,大前天前天昨天各报6小时,clarify,,tool_execution,,三天连续补报
swhm_040,failed,save_workhour,save_workhour_multi_days,今天明天各填2小时,clarify,,tool_execution,,两天各2小时
swhm_041,failed,save_workhour,save_workhour_multi_days,填报本周一到周四，每天7小时,clarify,,tool_execution,,四天连续填报
swhm_042,failed,save_workhour,save_workhour_multi_days,上周五和本周一各填8小时,clarify,,general_chat,,跨周末两天填报
swhm_043,failed,save_workhour,save_workhour_multi_days,明天和大后天各报8小时,clarify,,tool_execution,,间隔两天未来填报
swhm_044,failed,save_workhour,save_workhour_multi_days,昨天和前天各填报4小时,clarify,,general_chat,,两天各4小时
swhm_045,failed,save_workhour,save_workhour_multi_days,本周五和下周一周各填8小时,clarify,,tool_execution,,跨周末两天填报
swhm_046,failed,save_workhour,save_workhour_multi_days,周一二三各报6小时,clarify,,tool_execution,,三天连续填报
swhm_047,failed,save_workhour,save_workhour_multi_days,今天和昨天的工时都报一下,clarify,,tool_execution,,两天填报未说明工时数需澄清
swhm_048,failed,save_workhour,save_workhour_multi_days,本周一AI平台8小时，周二智慧园区7小时,clarify,,tool_execution,,两天不同项目需澄清
swhm_049,failed,save_workhour,save_workhour_multi_days,补报上周一二三的工时，各8小时,clarify,,tool_execution,,上周三天补报
swhm_050,failed,save_workhour,save_workhour_multi_days,今天明天各填3小时,clarify,,tool_execution,,两天各3小时
swhm_051,failed,save_workhour,save_workhour_multi_days,周二到周五每天报8小时,clarify,,tool_execution,,四天连续填报
swhm_052,failed,save_workhour,save_workhour_multi_days,昨天今天明天各填报7小时,clarify,,tool_execution,,三天各7小时
swhm_053,failed,save_workhour,save_workhour_multi_days,本周每天还有今天都填8小时,clarify,,tool_execution,,表述重复需澄清
swhm_054,failed,save_workhour,save_workhour_multi_days,下周一周二周三各报6小时,clarify,,tool_execution,,未来三天填报
swhm_055,failed,save_workhour,save_workhour_multi_days,周四周五周六各填8小时,clarify,,tool_execution,,含周六需确认是否工作日
swhm_056,failed,save_workhour,save_workhour_multi_days,大前天和昨天各报5小时,clarify,,tool_execution,,间隔两天补报
swhm_057,failed,save_workhour,save_workhour_multi_days,本周一8小时周二7小时周三6小时,clarify,,general_chat,,三天不同工时
swhm_058,failed,save_workhour,save_workhour_multi_days,今天和后天各填8小时,clarify,,tool_execution,,间隔一天填报
swhm_059,failed,save_workhour,save_workhour_multi_days,上周和今天明天都填7小时,clarify,,tool_execution,,上周加今天明天需澄清
swhm_060,failed,save_workhour,save_workhour_multi_days,周一到周日每天填报8小时,clarify,,tool_execution,,整周含周末需澄清
swh_001,passed,save_workhour,fill_all_params,今天在AI平台项目上工作了4小时,tool_execution,save_workhour,tool_execution,save_workhour,
swh_002,passed,save_workhour,fill_all_params,明天智慧园区填6小时,tool_execution,save_workhour,tool_execution,save_workhour,
swh_003,passed,save_workhour,fill_with_description,今天做ERP升级项目3小时，完成了需求分析文档,tool_execution,save_workhour,tool_execution,save_workhour,
swh_004,passed,save_workhour,fill_all_params,昨天移动端改版填了2.5小时,tool_execution,save_workhour,tool_execution,save_workhour,
swh_005,passed,save_workhour,fill_with_description,今天云迁移项目工作5小时，完成了服务器部署,tool_execution,save_workhour,tool_execution,save_workhour,
swh_006,failed,save_workhour,fill_missing_project,今天填4小时工时,clarify,,tool_execution,,缺项目名称，需要追问
swh_007,failed,save_workhour,fill_missing_duration,今天在智慧园区项目上工作,clarify,,general_chat,,缺时长，需要追问
swh_008,failed,save_workhour,fill_missing_date,AI平台项目填5小时,clarify,,tool_execution,,缺日期，需要追问
swh_009,failed,save_workhour,fill_missing_two,今天填报工时,clarify,,general_chat,,缺项目和时长，需要追问两个
swh_010,passed,save_workhour,fill_project_by_name,数字化转型今天3小时,tool_execution,save_workhour,tool_execution,save_workhour,
swh_011,failed,save_workhour,fill_all_params,请在ERP升级项目填报4小时工时,tool_execution,save_workhour,,query_project,
swh_012,failed,save_workhour,fill_missing_duration,昨天在智慧园区干活了,clarify,,tool_execution,,
swh_013,passed,save_workhour,fill_with_description,今天云迁移项目6小时，做了系统测试,tool_execution,save_workhour,tool_execution,save_workhour,
swh_014,failed,save_workhour,fill_missing_project,这周工时填了8小时,clarify,,general_chat,,缺项目名称
swh_015,passed,save_workhour,fill_all_params,瞅一眼移动端改版今天2小时,tool_execution,save_workhour,tool_execution,save_workhour,
swh_016,failed,save_workhour,fill_missing_date,AI平台填3个小时,clarify,,tool_execution,,
swh_017,failed,save_workhour,fill_missing_two,今天填4小时,clarify,,tool_execution,,
swh_018,passed,save_workhour,fill_project_by_name,智慧园区今天3h,tool_execution,save_workhour,tool_execution,save_workhour,
swh_019,passed,save_workhour,fill_with_description,今天ERP升级项目5小时，主要是代码开发,tool_execution,save_workhour,tool_execution,save_workhour,
swh_020,failed,save_workhour,fill_missing_project,昨天填了6小时,clarify,,tool_execution,,
swh_021,passed,save_workhour,fill_all_params,云迁移项目今天填报4小时,tool_execution,save_workhour,tool_execution,save_workhour,
swh_022,failed,save_workhour,fill_missing_duration,今天在数字化转型项目上,clarify,,general_chat,,
swh_023,passed,save_workhour,fill_with_description,今天移动端改版3小时，改进了UI设计,tool_execution,save_workhour,tool_execution,save_workhour,
swh_024,failed,save_workhour,fill_missing_date,AI平台项目填6小时,clarify,,tool_execution,,
swh_025,failed,save_workhour,fill_missing_two,在智慧园区今天填报,clarify,,tool_execution,,
swh_026,passed,save_workhour,fill_project_by_name,ERP升级今天5小时,tool_execution,save_workhour,tool_execution,save_workhour,
swh_027,passed,save_workhour,fill_all_params,查下数字化转型今天填4小时,tool_execution,save_workhour,tool_execution,save_workhour,
swh_028,failed,save_workhour,fill_missing_project,这周填了4小时,clarify,,tool_execution,,
swh_029,passed,save_workhour,fill_with_description,今天云迁移2小时，做了运维部署,tool_execution,save_workhour,tool_execution,save_workhour,
swh_030,failed,save_workhour,fill_missing_duration,昨天在ERP升级项目,clarify,,tool_execution,,
swh_031,passed,save_workhour,fill_all_params,今天AI平台填3小时,tool_execution,save_workhour,tool_execution,save_workhour,
swh_032,failed,save_workhour,fill_missing_date,智慧园区填4h,clarify,,tool_execution,,
swh_033,passed,save_workhour,fill_project_by_name,移动端改版今天5小时,tool_execution,save_workhour,tool_execution,save_workhour,
swh_034,failed,save_workhour,fill_missing_two,今天填报3小时,clarify,,tool_execution,,
swh_035,passed,save_workhour,fill_all_params,昨天ERP升级填4小时,tool_execution,save_workhour,tool_execution,save_workhour,
swh_036,passed,save_workhour,fill_with_description,今天数字化转型项目工作6小时，做了战略规划,tool_execution,save_workhour,tool_execution,save_workhour,
swh_037,failed,save_workhour,fill_missing_project,今天干了8小时,clarify,,tool_execution,,
swh_038,failed,save_workhour,fill_missing_duration,今天在AI平台项目上干活,clarify,,general_chat,,
swh_039,passed,save_workhour,fill_project_by_name,云迁移今天3h,tool_execution,save_workhour,tool_execution,save_workhour,
swh_040,passed,save_workhour,fill_all_params,请帮我填智慧园区今天5小时,tool_execution,save_workhour,tool_execution,save_workhour,
swh_041,failed,save_workhour,fill_missing_date,移动端改版填4小时,clarify,,tool_execution,,
swh_042,passed,save_workhour,fill_with_description,今天AI平台项目2小时，参加项目会议,tool_execution,save_workhour,tool_execution,save_workhour,
swh_043,failed,save_workhour,fill_missing_two,昨天填报工时,clarify,,general_chat,,
swh_044,passed,save_workhour,fill_all_params,瞅瞅ERP升级今天3小时,tool_execution,save_workhour,tool_execution,save_workhour,
swh_045,failed,save_workhour,fill_missing_project,这周填了6小时,clarify,,tool_execution,,
swh_046,passed,save_workhour,fill_project_by_name,数字化转型项目今天填4小时,tool_execution,save_workhour,tool_execution,save_workhour,
swh_047,failed,save_workhour,fill_missing_duration,今天在智慧园区项目上,clarify,,tool_execution,,
swh_048,passed,save_workhour,fill_all_params,昨天云迁移填5小时,tool_execution,save_workhour,tool_execution,save_workhour,
swh_049,passed,save_workhour,fill_with_description,今天移动端改版4小时，做了前端开发,tool_execution,save_workhour,tool_execution,save_workhour,
swh_050,failed,save_workhour,fill_missing_date,AI平台填5个小时,clarify,,tool_execution,,
swhs_001,passed,save_workhour,save_workhour_simple,填报今天8小时,tool_execution,save_workhour,tool_execution,save_workhour,简单填报今天8小时；work_date=2026-04-01；必须传user_id
swhs_002,failed,save_workhour,save_workhour_simple,我要填报今天8小时的工时,tool_execution,save_workhour,clarify,,简单填报今天8小时；work_date=2026-04-01；必须传user_id
swhs_003,passed,save_workhour,save_workhour_simple,填一下今天8小时,tool_execution,save_workhour,tool_execution,save_workhour,简单填报今天8小时；work_date=2026-04-01；必须传user_id
swhs_004,passed,save_workhour,save_workhour_simple,填报今天4小时,tool_execution,save_workhour,tool_execution,save_workhour,简单填报今天4小时；work_date=2026-04-01；必须传user_id
swhs_005,passed,save_workhour,save_workhour_simple,填报今天6小时,tool_execution,save_workhour,tool_execution,save_workhour,简单填报今天6小时；work_date=2026-04-01；必须传user_id
swhs_006,passed,save_workhour,save_workhour_simple,填报今天2小时,tool_execution,save_workhour,tool_execution,save_workhour,简单填报今天2小时；work_date=2026-04-01；必须传user_id
swhs_007,passed,save_workhour,save_workhour_simple,填报昨天8小时,tool_execution,save_workhour,tool_execution,save_workhour,填报昨天8小时；work_date=2026-03-31；必须传user_id
swhs_008,failed,save_workhour,save_workhour_simple,填报昨天6小时,tool_execution,save_workhour,clarify,,填报昨天6小时；work_date=2026-03-31；必须传user_id
swhs_009,failed,save_workhour,save_workhour_simple,填报昨天4小时,tool_execution,save_workhour,clarify,,填报昨天4小时；work_date=2026-03-31；必须传user_id
swhs_010,failed,save_workhour,save_workhour_simple,填报昨天2小时,tool_execution,save_workhour,clarify,,填报昨天2小时；work_date=2026-03-31；必须传user_id
swhs_011,passed,save_workhour,save_workhour_simple,填报2026-04-01的8小时工时,tool_execution,save_workhour,tool_execution,save_workhour,固定日期填报；work_date=2026-04-01；必须传user_id
swhs_012,passed,save_workhour,save_workhour_simple,填报3月31日的6小时,tool_execution,save_workhour,tool_execution,save_workhour,固定日期填报；work_date=2026-03-31；必须传user_id
swhs_013,passed,save_workhour,save_workhour_simple,填报4月1日8小时,tool_execution,save_workhour,tool_execution,save_workhour,固定日期填报；work_date=2026-04-01；必须传user_id
swhs_014,passed,save_workhour,save_workhour_simple,帮我填一下今天8小时,tool_execution,save_workhour,tool_execution,save_workhour,简单填报今天8小时；work_date=2026-04-01；必须传user_id
swhs_015,passed,save_workhour,save_workhour_simple,记一下今天8小时,tool_execution,save_workhour,tool_execution,save_workhour,简单填报今天8小时；work_date=2026-04-01；必须传user_id
swhs_016,passed,save_workhour,save_workhour_simple,我要填报今天的工作时长8小时,tool_execution,save_workhour,tool_execution,save_workhour,简单填报今天8小时；work_date=2026-04-01；必须传user_id
swhs_017,passed,save_workhour,save_workhour_simple,请帮我记录今天8小时工时,tool_execution,save_workhour,tool_execution,save_workhour,简单填报今天8小时；work_date=2026-04-01；必须传user_id
swhs_018,passed,save_workhour,save_workhour_simple,填报今天1小时,tool_execution,save_workhour,tool_execution,save_workhour,简单填报今天1小时；work_date=2026-04-01；必须传user_id
swhs_019,passed,save_workhour,save_workhour_simple,填报今天3小时,tool_execution,save_workhour,tool_execution,save_workhour,简单填报今天3小时；work_date=2026-04-01；必须传user_id
swhs_020,failed,save_workhour,save_workhour_simple,填报今天5小时,tool_execution,save_workhour,clarify,,简单填报今天5小时；work_date=2026-04-01；必须传user_id
swhs_021,passed,save_workhour,save_workhour_simple,填报今天7小时,tool_execution,save_workhour,tool_execution,save_workhour,简单填报今天7小时；work_date=2026-04-01；必须传user_id
swhs_022,passed,save_workhour,save_workhour_simple,填报昨天1小时,tool_execution,save_workhour,tool_execution,save_workhour,填报昨天1小时；work_date=2026-03-31；必须传user_id
swhs_023,failed,save_workhour,save_workhour_simple,填报昨天3小时,tool_execution,save_workhour,clarify,,填报昨天3小时；work_date=2026-03-31；必须传user_id
swhs_024,failed,save_workhour,save_workhour_simple,填报昨天5小时,tool_execution,save_workhour,clarify,,填报昨天5小时；work_date=2026-03-31；必须传user_id
swhs_025,failed,save_workhour,save_workhour_simple,填报昨天7小时,tool_execution,save_workhour,clarify,,填报昨天7小时；work_date=2026-03-31；必须传user_id
swhs_026,passed,save_workhour,save_workhour_simple,填报3月30日8小时,tool_execution,save_workhour,tool_execution,save_workhour,固定日期填报；work_date=2026-03-30；必须传user_id
swhs_027,passed,save_workhour,save_workhour_simple,填报3月30日4小时,tool_execution,save_workhour,tool_execution,save_workhour,固定日期填报；work_date=2026-03-30；必须传user_id
swhs_028,passed,save_workhour,save_workhour_simple,填报3月29日8小时,tool_execution,save_workhour,tool_execution,save_workhour,固定日期填报；work_date=2026-03-29；必须传user_id
swhs_029,passed,save_workhour,save_workhour_simple,填报3月29日6小时,tool_execution,save_workhour,tool_execution,save_workhour,固定日期填报；work_date=2026-03-29；必须传user_id
swhs_030,passed,save_workhour,save_workhour_simple,填报4月2日8小时,tool_execution,save_workhour,tool_execution,save_workhour,固定日期填报；work_date=2026-04-02；必须传user_id
swhs_031,passed,save_workhour,save_workhour_simple,记一下昨天8小时,tool_execution,save_workhour,tool_execution,save_workhour,填报昨天8小时；work_date=2026-03-31；必须传user_id
swhs_032,passed,save_workhour,save_workhour_simple,帮忙填一下今天8小时,tool_execution,save_workhour,tool_execution,save_workhour,简单填报今天8小时；work_date=2026-04-01；必须传user_id
swhs_033,passed,save_workhour,save_workhour_simple,帮忙记一下今天8小时,tool_execution,save_workhour,tool_execution,save_workhour,简单填报今天8小时；work_date=2026-04-01；必须传user_id
swhs_034,failed,save_workhour,save_workhour_simple,请帮我填报今天的工时8小时,tool_execution,save_workhour,clarify,,简单填报今天8小时；work_date=2026-04-01；必须传user_id
swhs_035,passed,save_workhour,save_workhour_simple,我想记录今天8小时的工时,tool_execution,save_workhour,tool_execution,save_workhour,简单填报今天8小时；work_date=2026-04-01；必须传user_id
swhs_036,failed,save_workhour,save_workhour_simple,我需要填报今天的工时8小时,tool_execution,save_workhour,clarify,,简单填报今天8小时；work_date=2026-04-01；必须传user_id
swhs_037,failed,save_workhour,save_workhour_simple,填报今天0.5小时,tool_execution,save_workhour,clarify,,简单填报今天0.5小时；work_date=2026-04-01；必须传user_id
swhs_038,passed,save_workhour,save_workhour_simple,填报今天1.5小时,tool_execution,save_workhour,tool_execution,save_workhour,简单填报今天1.5小时；work_date=2026-04-01；必须传user_id
swhs_039,passed,save_workhour,save_workhour_simple,填报今天2.5小时,tool_execution,save_workhour,tool_execution,save_workhour,简单填报今天2.5小时；work_date=2026-04-01；必须传user_id
swhs_040,passed,save_workhour,save_workhour_simple,填报今天3.5小时,tool_execution,save_workhour,tool_execution,save_workhour,简单填报今天3.5小时；work_date=2026-04-01；必须传user_id
swhs_041,passed,save_workhour,save_workhour_simple,填报昨天0.5小时,tool_execution,save_workhour,tool_execution,save_workhour,填报昨天0.5小时；work_date=2026-03-31；必须传user_id
swhs_042,passed,save_workhour,save_workhour_simple,填报昨天1.5小时,tool_execution,save_workhour,tool_execution,save_workhour,填报昨天1.5小时；work_date=2026-03-31；必须传user_id
swhs_043,passed,save_workhour,save_workhour_simple,填报昨天2.5小时,tool_execution,save_workhour,tool_execution,save_workhour,填报昨天2.5小时；work_date=2026-03-31；必须传user_id
swhs_044,failed,save_workhour,save_workhour_simple,填报昨天3.5小时,tool_execution,save_workhour,clarify,,填报昨天3.5小时；work_date=2026-03-31；必须传user_id
swhs_045,passed,save_workhour,save_workhour_simple,填报2026-03-30的4小时,tool_execution,save_workhour,tool_execution,save_workhour,固定日期填报；work_date=2026-03-30；必须传user_id
swhs_046,passed,save_workhour,save_workhour_simple,填报2026-03-29的6小时,tool_execution,save_workhour,tool_execution,save_workhour,固定日期填报；work_date=2026-03-29；必须传user_id
swhs_047,passed,save_workhour,save_workhour_simple,填报2026-04-02的8小时,tool_execution,save_workhour,tool_execution,save_workhour,固定日期填报；work_date=2026-04-02；必须传user_id
swhs_048,failed,save_workhour,save_workhour_simple,我要填今天的工时8小时,tool_execution,save_workhour,clarify,,简单填报今天8小时；work_date=2026-04-01；必须传user_id
swhs_049,failed,save_workhour,save_workhour_simple,我想填报今天的工时8小时,tool_execution,save_workhour,clarify,,简单填报今天8小时；work_date=2026-04-01；必须传user_id
swhs_050,passed,save_workhour,save_workhour_simple,我需要记录今天的工时8小时,tool_execution,save_workhour,tool_execution,save_workhour,简单填报今天8小时；work_date=2026-04-01；必须传user_id
swhp_001,passed,save_workhour,save_workhour_with_project,填报AI平台项目今天8小时,tool_execution,save_workhour,tool_execution,save_workhour,指定项目填报今天8小时；project_id需要解析；必须传user_id
swhp_002,passed,save_workhour,save_workhour_with_project,智慧园区项目今天填8小时,tool_execution,save_workhour,tool_execution,save_workhour,指定项目填报今天8小时；project_id需要解析；必须传user_id
swhp_003,passed,save_workhour,save_workhour_with_project,数字化转型今天6小时,tool_execution,save_workhour,tool_execution,save_workhour,指定项目填报今天6小时；project_id需要解析；必须传user_id
swhp_004,passed,save_workhour,save_workhour_with_project,ERP升级项目今天填4个小时,tool_execution,save_workhour,tool_execution,save_workhour,指定项目填报今天4小时；project_id需要解析；必须传user_id
swhp_005,passed,save_workhour,save_workhour_with_project,移动端改版昨天8小时,tool_execution,save_workhour,tool_execution,save_workhour,指定项目填报昨天8小时；project_id需要解析；必须传user_id
swhp_006,passed,save_workhour,save_workhour_with_project,云迁移项目昨天7小时,tool_execution,save_workhour,tool_execution,save_workhour,指定项目填报昨天7小时；project_id需要解析；必须传user_id
swhp_007,passed,save_workhour,save_workhour_with_project,AI平台昨天5小时,tool_execution,save_workhour,tool_execution,save_workhour,指定项目填报昨天5小时；project_id需要解析；必须传user_id
swhp_008,passed,save_workhour,save_workhour_with_project,智慧园区3月31日8小时,tool_execution,save_workhour,tool_execution,save_workhour,指定项目填报3月31日8小时；project_id需要解析；必须传user_id
swhp_009,passed,save_workhour,save_workhour_with_project,数字化转型3月30日填了6小时,tool_execution,save_workhour,tool_execution,save_workhour,指定项目填报3月30日6小时；project_id需要解析；必须传user_id
swhp_010,passed,save_workhour,save_workhour_with_project,ERP升级4月1日8小时,tool_execution,save_workhour,tool_execution,save_workhour,指定项目填报4月1日8小时；project_id需要解析；必须传user_id
swhp_011,passed,save_workhour,save_workhour_with_project,帮我在AI平台填一下今天8小时,tool_execution,save_workhour,tool_execution,save_workhour,口语化指定项目填报今天8小时；project_id需要解析；必须传user_id
swhp_012,failed,save_workhour,save_workhour_with_project,智慧园区昨天干了7小时，记一下,tool_execution,save_workhour,,query_project,口语化指定项目填报昨天7小时；project_id需要解析；必须传user_id
swhp_013,passed,save_workhour,save_workhour_with_project,数字化转型今天4小时,tool_execution,save_workhour,tool_execution,save_workhour,短句指定项目填报今天4小时；project_id需要解析；必须传user_id
swhp_014,passed,save_workhour,save_workhour_with_project,请帮我在移动端改版项目中填报2026年4月1日的工时，共计8小时,tool_execution,save_workhour,tool_execution,save_workhour,长句正式指定项目填报；project_id需要解析；必须传user_id
swhp_015,passed,save_workhour,save_workhour_with_project,云迁移项目今天填0.5小时,tool_execution,save_workhour,tool_execution,save_workhour,指定项目填报0.5小时；project_id需要解析；必须传user_id
swhp_016,passed,save_workhour,save_workhour_with_project,AI平台今天1小时,tool_execution,save_workhour,tool_execution,save_workhour,指定项目填报1小时；project_id需要解析；必须传user_id
swhp_017,passed,save_workhour,save_workhour_with_project,智慧园区昨天1.5小时,tool_execution,save_workhour,tool_execution,save_workhour,指定项目填报1.5小时；project_id需要解析；必须传user_id
swhp_018,passed,save_workhour,save_workhour_with_project,数字化转型今天2个小时,tool_execution,save_workhour,tool_execution,save_workhour,指定项目填报2小时；project_id需要解析；必须传user_id
swhp_019,passed,save_workhour,save_workhour_with_project,ERP升级今天2.5小时,tool_execution,save_workhour,tool_execution,save_workhour,指定项目填报2.5小时；project_id需要解析；必须传user_id
swhp_020,passed,save_workhour,save_workhour_with_project,移动端改版昨天3小时,tool_execution,save_workhour,tool_execution,save_workhour,指定项目填报3小时；project_id需要解析；必须传user_id
swhp_021,passed,save_workhour,save_workhour_with_project,云迁移项目今天填3.5小时,tool_execution,save_workhour,tool_execution,save_workhour,指定项目填报3.5小时；project_id需要解析；必须传user_id
swhp_022,passed,save_workhour,save_workhour_with_project,AI平台今天5小时,tool_execution,save_workhour,tool_execution,save_workhour,指定项目填报5小时；project_id需要解析；必须传user_id
swhp_023,passed,save_workhour,save_workhour_with_project,智慧园区昨天6个小时,tool_execution,save_workhour,tool_execution,save_workhour,指定项目填报6小时；project_id需要解析；必须传user_id
swhp_024,passed,save_workhour,save_workhour_with_project,数字化转型今天7小时,tool_execution,save_workhour,tool_execution,save_workhour,指定项目填报7小时；project_id需要解析；必须传user_id
swhp_025,passed,save_workhour,save_workhour_with_project,ERP升级明天8小时,tool_execution,save_workhour,tool_execution,save_workhour,指定项目填报明天8小时；project_id需要解析；必须传user_id
swhp_026,passed,save_workhour,save_workhour_with_project,移动端改版明天4小时,tool_execution,save_workhour,tool_execution,save_workhour,指定项目填报明天4小时；project_id需要解析；必须传user_id
swhp_027,passed,save_workhour,save_workhour_with_project,云迁移项目前天6小时,tool_execution,save_workhour,tool_execution,save_workhour,指定项目填报前天6小时；project_id需要解析；必须传user_id
swhp_028,failed,save_workhour,save_workhour_with_project,AI平台大前天8小时,tool_execution,save_workhour,,query_project,指定项目填报大前天8小时；project_id需要解析；必须传user_id
swhp_029,passed,save_workhour,save_workhour_with_project,智慧园区本周一8小时,tool_execution,save_workhour,tool_execution,save_workhour,指定项目填报本周一8小时；project_id需要解析；必须传user_id
swhp_030,failed,save_workhour,save_workhour_with_project,数字化转型本周三7小时,tool_execution,save_workhour,,query_project,指定项目填报本周三7小时；project_id需要解析；必须传user_id
swhp_031,passed,save_workhour,save_workhour_with_project,ERP升级下周一8小时,tool_execution,save_workhour,tool_execution,save_workhour,指定项目填报下周一8小时；project_id需要解析；必须传user_id
swhp_032,passed,save_workhour,save_workhour_with_project,移动端改版上周一5小时,tool_execution,save_workhour,tool_execution,save_workhour,指定项目填报上周一5小时；project_id需要解析；必须传user_id
swhp_033,passed,save_workhour,save_workhour_with_project,云迁移项目上周三6小时,tool_execution,save_workhour,tool_execution,save_workhour,指定项目填报上周三6小时；project_id需要解析；必须传user_id
swhp_034,failed,save_workhour,save_workhour_with_project,AI平台上周四8小时,tool_execution,save_workhour,,query_project,指定项目填报上周四8小时；project_id需要解析；必须传user_id
swhp_035,passed,save_workhour,save_workhour_with_project,智慧园区上周五4小时,tool_execution,save_workhour,tool_execution,save_workhour,指定项目填报上周五4小时；project_id需要解析；必须传user_id
swhp_036,passed,save_workhour,save_workhour_with_project,数字化转型本月1号8小时,tool_execution,save_workhour,tool_execution,save_workhour,指定项目填报本月1日8小时；project_id需要解析；必须传user_id
swhp_037,passed,save_workhour,save_workhour_with_project,ERP升级3月31日3小时,tool_execution,save_workhour,tool_execution,save_workhour,指定项目填报3月31日3小时；project_id需要解析；必须传user_id
swhp_038,passed,save_workhour,save_workhour_with_project,移动端改版3月25日7.5小时,tool_execution,save_workhour,tool_execution,save_workhour,指定项目填报3月25日7.5小时；project_id需要解析；必须传user_id
swhp_039,passed,save_workhour,save_workhour_with_project,云迁移项目3月28日6.5小时,tool_execution,save_workhour,tool_execution,save_workhour,指定项目填报3月28日6.5小时；project_id需要解析；必须传user_id
swhp_040,passed,save_workhour,save_workhour_with_project,AI平台4月5日8小时,tool_execution,save_workhour,tool_execution,save_workhour,指定项目填报4月5日8小时；project_id需要解析；必须传user_id
swhp_041,passed,save_workhour,save_workhour_with_project,请帮我在智慧园区项目中填报今天的工时，工作时长为8小时,tool_execution,save_workhour,tool_execution,save_workhour,正式长句指定项目填报今天8小时；project_id需要解析；必须传user_id
swhp_042,failed,save_workhour,save_workhour_with_project,数字化转型那边今天干了6个小时，帮我记一下,tool_execution,save_workhour,,query_project,口语化指定项目填报今天6小时；project_id需要解析；必须传user_id
swhp_043,passed,save_workhour,save_workhour_with_project,记一下ERP升级今天的工作时间，8小时,tool_execution,save_workhour,tool_execution,save_workhour,祈使句指定项目填报今天8小时；project_id需要解析；必须传user_id
swhp_044,passed,save_workhour,save_workhour_with_project,帮我填报一下移动端改版昨天的工时，一共7小时,tool_execution,save_workhour,tool_execution,save_workhour,请求式指定项目填报昨天7小时；project_id需要解析；必须传user_id
swhp_045,passed,save_workhour,save_workhour_with_project,云迁移今天8h,tool_execution,save_workhour,tool_execution,save_workhour,简洁指定项目填报今天8小时；project_id需要解析；必须传user_id
swhp_046,failed,save_workhour,save_workhour_with_project,AI平台昨天5h,tool_execution,save_workhour,,query_project,指定项目填报昨天5小时；project_id需要解析；必须传user_id
swhp_047,passed,save_workhour,save_workhour_with_project,智慧园区今天3H,tool_execution,save_workhour,tool_execution,save_workhour,指定项目填报今天3小时；project_id需要解析；必须传user_id
swhp_048,passed,save_workhour,save_workhour_with_project,数字化转型今天2个小时,tool_execution,save_workhour,tool_execution,save_workhour,指定项目填报今天2小时；project_id需要解析；必须传user_id
swhp_049,passed,save_workhour,save_workhour_with_project,ERP升级今天4个小时,tool_execution,save_workhour,tool_execution,save_workhour,指定项目填报今天4小时；project_id需要解析；必须传user_id
swhp_050,passed,save_workhour,save_workhour_with_project,移动端改版今天填6个工时,tool_execution,save_workhour,tool_execution,save_workhour,指定项目填报今天6小时；project_id需要解析；必须传user_id
swhp_051,failed,save_workhour,save_workhour_with_project,云迁移8小时,clarify,,tool_execution,,只指定项目和时间，缺日期，应触发追问
swhp_052,failed,save_workhour,save_workhour_with_project,AI平台今天,clarify,,general_chat,,只指定项目和日期，缺时长，应触发追问
